Date/Time,Electricity:Facility [J](Hourly),InteriorEquipment:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),Electricity:Facility [J](Daily),InteriorEquipment:Electricity [J](Daily),InteriorLights:Electricity [J](Daily),ELECTRIC EQUIPMENT#Ground:Zone12#GeneralLights:InteriorLights:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Ground:Zone6#GeneralLights:InteriorLights:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Ground:Zone10#GeneralLights:InteriorLights:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Ground:Zone2#GeneralLights:InteriorLights:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Ground:Zone7#GeneralLights:InteriorLights:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Ground:Zone8#GeneralLights:InteriorLights:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Ground:Zone9#GeneralLights:InteriorLights:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Ground:Zone11#GeneralLights:InteriorLights:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Ground:Zone3#GeneralLights:InteriorLights:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Ground:Zone5#GeneralLights:InteriorLights:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Ground:Zone4#GeneralLights:InteriorLights:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Ground:Zone1#GeneralLights:InteriorLights:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Ground:Zone12#GeneralLights:InteriorLights:Electricity [J](Daily),ELECTRIC EQUIPMENT#Ground:Zone6#GeneralLights:InteriorLights:Electricity [J](Daily),ELECTRIC EQUIPMENT#Ground:Zone10#GeneralLights:InteriorLights:Electricity [J](Daily),ELECTRIC EQUIPMENT#Ground:Zone2#GeneralLights:InteriorLights:Electricity [J](Daily),ELECTRIC EQUIPMENT#Ground:Zone7#GeneralLights:InteriorLights:Electricity [J](Daily),ELECTRIC EQUIPMENT#Ground:Zone8#GeneralLights:InteriorLights:Electricity [J](Daily),ELECTRIC EQUIPMENT#Ground:Zone9#GeneralLights:InteriorLights:Electricity [J](Daily),ELECTRIC EQUIPMENT#Ground:Zone11#GeneralLights:InteriorLights:Electricity [J](Daily),ELECTRIC EQUIPMENT#Ground:Zone3#GeneralLights:InteriorLights:Electricity [J](Daily),ELECTRIC EQUIPMENT#Ground:Zone5#GeneralLights:InteriorLights:Electricity [J](Daily),ELECTRIC EQUIPMENT#Ground:Zone4#GeneralLights:InteriorLights:Electricity [J](Daily),ELECTRIC EQUIPMENT#Ground:Zone1#GeneralLights:InteriorLights:Electricity [J](Daily),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Carbon Equivalent:Facility [kg](Hourly),DistrictCooling:Facility [J](Daily),DistrictHeating:Facility [J](Daily),Carbon Equivalent:Facility [kg](Daily) 
 01/01  24:00:00,413430.57294441026,413430.57294441026,0.0,38510826.55060882,9922333.750665845,28588492.799943015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4809684.599929666,0.0,17070920.99997152,0.0,0.0,0.0,0.0,0.0,0.0,1756591.200016485,4951296.000025363,0.0,0.0,7107314.207930788,0.0,0.0,261220783.16926745,0.0 
 01/02  01:00:00,413430.57294441026,413430.57294441026,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,7518428.458147749,0.0 
 01/02  02:00:00,413430.57294441026,413430.57294441026,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,9554084.587264655,0.0 
 01/02  03:00:00,413430.57294441026,413430.57294441026,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,9954404.644292964,0.0 
 01/02  04:00:00,413430.57294441026,413430.57294441026,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,9276644.933287395,0.0 
 01/02  05:00:00,413430.57294441026,413430.57294441026,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,9456383.423188675,0.0 
 01/02  06:00:00,413430.57294441026,413430.57294441026,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,9681031.265372613,0.0 
 01/02  07:00:00,413430.57294441026,413430.57294441026,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,9919336.833653856,0.0 
 01/02  08:00:00,413430.57294441026,413430.57294441026,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,20602109.647468753,0.0 
 01/02  09:00:00,413430.57294441026,413430.57294441026,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,19278638.751059942,0.0 
 01/02  10:00:00,4497500.972936271,413430.57294441026,4084070.399991861,,,,687097.7999899524,0.0,2438702.9999959306,0.0,0.0,0.0,0.0,0.0,0.0,250941.60000235518,707328.0000036232,0.0,,,,,,,,,,,,,0.0,22444745.353276353,0.0 
 01/02  11:00:00,4497500.972936271,413430.57294441026,4084070.399991861,,,,687097.7999899524,0.0,2438702.9999959306,0.0,0.0,0.0,0.0,0.0,0.0,250941.60000235518,707328.0000036232,0.0,,,,,,,,,,,,,0.0,25872407.22992328,0.0 
 01/02  12:00:00,4497500.972936271,413430.57294441026,4084070.399991861,,,,687097.7999899524,0.0,2438702.9999959306,0.0,0.0,0.0,0.0,0.0,0.0,250941.60000235518,707328.0000036232,0.0,,,,,,,,,,,,,0.0,23812642.328887478,0.0 
 01/02  13:00:00,4497500.972936271,413430.57294441026,4084070.399991861,,,,687097.7999899524,0.0,2438702.9999959306,0.0,0.0,0.0,0.0,0.0,0.0,250941.60000235518,707328.0000036232,0.0,,,,,,,,,,,,,0.0,22240634.254128262,0.0 
 01/02  14:00:00,4497500.972936271,413430.57294441026,4084070.399991861,,,,687097.7999899524,0.0,2438702.9999959306,0.0,0.0,0.0,0.0,0.0,0.0,250941.60000235518,707328.0000036232,0.0,,,,,,,,,,,,,0.0,18713574.699844893,0.0 
 01/02  15:00:00,4497500.972936271,413430.57294441026,4084070.399991861,,,,687097.7999899524,0.0,2438702.9999959306,0.0,0.0,0.0,0.0,0.0,0.0,250941.60000235518,707328.0000036232,0.0,,,,,,,,,,,,,0.0,21073874.309799507,0.0 
 01/02  16:00:00,4497500.972936271,413430.57294441026,4084070.399991861,,,,687097.7999899524,0.0,2438702.9999959306,0.0,0.0,0.0,0.0,0.0,0.0,250941.60000235518,707328.0000036232,0.0,,,,,,,,,,,,,0.0,18859727.088851105,0.0 
 01/02  17:00:00,413430.57294441026,413430.57294441026,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,4029349.385280575,0.0 
 01/02  18:00:00,413430.57294441026,413430.57294441026,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,4778976.361020663,0.0 
